reading_id,reading_date,consumption_value,temperature,meter_code,meter_type,meter_unit,building_code,building_name,region_code,region_name,created_at,updated_at,extraction_timestamp,source_type,source_filename
4941,2025/01/26 06:00:00.000,21.6,12.68,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
4949,2025/01/26 05:00:00.000,26.03,16.17,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
4957,2025/01/26 04:00:00.000,21.04,15.85,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
4965,2025/01/26 03:00:00.000,18.0,16.38,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
4973,2025/01/26 02:00:00.000,14.04,15.36,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
4981,2025/01/26 01:00:00.000,16.47,21.44,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
4989,2025/01/26 00:00:00.000,16.81,11.56,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
4997,2025/01/27 23:00:00.000,13.57,23.59,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5005,2025/01/27 22:00:00.000,34.01,22.17,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5013,2025/01/27 21:00:00.000,18.36,16.8,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5021,2025/01/27 20:00:00.000,35.64,24.39,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5029,2025/01/27 19:00:00.000,32.83,10.42,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5037,2025/01/27 18:00:00.000,24.51,11.06,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5045,2025/01/27 17:00:00.000,24.97,15.36,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5053,2025/01/27 16:00:00.000,25.19,17.6,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5061,2025/01/27 15:00:00.000,26.43,23.54,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5069,2025/01/27 14:00:00.000,10.68,14.65,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5077,2025/01/27 13:00:00.000,27.14,11.81,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5085,2025/01/27 12:00:00.000,19.41,18.31,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5093,2025/01/27 11:00:00.000,36.25,19.73,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5101,2025/01/27 10:00:00.000,16.66,21.49,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5109,2025/01/27 09:00:00.000,39.89,18.18,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5117,2025/01/27 08:00:00.000,26.81,21.9,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5125,2025/01/27 07:00:00.000,29.36,22.04,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5133,2025/01/27 06:00:00.000,22.8,17.01,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5141,2025/01/27 05:00:00.000,38.4,20.34,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5149,2025/01/27 04:00:00.000,12.25,13.14,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5157,2025/01/27 03:00:00.000,30.32,11.2,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5165,2025/01/27 02:00:00.000,35.06,21.22,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5173,2025/01/27 01:00:00.000,39.36,14.24,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5181,2025/01/27 00:00:00.000,36.42,16.4,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5189,2025/01/28 23:00:00.000,37.52,24.85,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5197,2025/01/28 22:00:00.000,18.87,17.16,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5205,2025/01/28 21:00:00.000,17.34,10.37,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5213,2025/01/28 20:00:00.000,14.77,16.22,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5221,2025/01/28 19:00:00.000,35.72,12.52,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5229,2025/01/28 18:00:00.000,35.08,22.95,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5237,2025/01/28 17:00:00.000,29.89,22.38,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5245,2025/01/28 16:00:00.000,31.02,22.23,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5253,2025/01/28 15:00:00.000,34.43,17.07,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5261,2025/01/28 14:00:00.000,11.94,15.02,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5269,2025/01/28 13:00:00.000,38.12,14.49,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5277,2025/01/28 12:00:00.000,30.99,13.9,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5285,2025/01/28 11:00:00.000,23.14,12.67,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5293,2025/01/28 10:00:00.000,26.51,18.74,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5301,2025/01/28 09:00:00.000,35.49,12.84,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5309,2025/01/28 08:00:00.000,13.64,21.8,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5317,2025/01/28 07:00:00.000,22.15,12.69,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5325,2025/01/28 06:00:00.000,31.77,11.3,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5333,2025/01/28 05:00:00.000,20.35,14.37,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5341,2025/01/28 04:00:00.000,32.76,16.47,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5349,2025/01/28 03:00:00.000,30.82,12.8,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5357,2025/01/28 02:00:00.000,17.23,17.78,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5365,2025/01/28 01:00:00.000,29.19,24.67,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5373,2025/01/28 00:00:00.000,19.12,18.92,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5381,2025/01/29 23:00:00.000,26.67,14.6,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5389,2025/01/29 22:00:00.000,22.91,14.36,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5397,2025/01/29 21:00:00.000,25.51,13.2,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5405,2025/01/29 20:00:00.000,36.76,13.36,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5413,2025/01/29 19:00:00.000,26.14,13.58,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5421,2025/01/29 18:00:00.000,38.29,19.01,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5429,2025/01/29 17:00:00.000,35.87,20.44,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5437,2025/01/29 16:00:00.000,12.87,13.46,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5445,2025/01/29 15:00:00.000,39.79,20.4,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5453,2025/01/29 14:00:00.000,37.73,18.05,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5461,2025/01/29 13:00:00.000,11.69,22.5,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5469,2025/01/29 12:00:00.000,15.0,22.36,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5477,2025/01/29 11:00:00.000,11.03,23.33,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5485,2025/01/29 10:00:00.000,38.68,24.02,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5493,2025/01/29 09:00:00.000,34.91,23.03,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5501,2025/01/29 08:00:00.000,21.3,16.92,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5509,2025/01/29 07:00:00.000,25.67,22.68,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5517,2025/01/29 06:00:00.000,13.04,15.33,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5525,2025/01/29 05:00:00.000,38.88,24.84,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5533,2025/01/29 04:00:00.000,33.39,21.75,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5541,2025/01/29 03:00:00.000,19.44,11.83,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5549,2025/01/29 02:00:00.000,25.96,15.1,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5557,2025/01/29 01:00:00.000,21.05,24.29,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5565,2025/01/29 00:00:00.000,31.8,18.46,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5573,2025/01/30 23:00:00.000,39.39,22.94,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5581,2025/01/30 22:00:00.000,36.89,19.84,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5589,2025/01/30 21:00:00.000,14.86,17.76,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5597,2025/01/30 20:00:00.000,11.1,20.27,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5605,2025/01/30 19:00:00.000,29.64,19.82,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5613,2025/01/30 18:00:00.000,27.89,14.65,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5621,2025/01/30 17:00:00.000,30.12,14.63,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5629,2025/01/30 16:00:00.000,10.52,23.03,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5637,2025/01/30 15:00:00.000,32.54,19.52,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5645,2025/01/30 14:00:00.000,16.3,22.19,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5653,2025/01/30 13:00:00.000,12.31,11.17,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5661,2025/01/30 12:00:00.000,12.24,17.55,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5669,2025/01/30 11:00:00.000,29.81,20.28,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5677,2025/01/30 10:00:00.000,26.4,21.8,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5685,2025/01/30 09:00:00.000,37.25,10.21,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5693,2025/01/30 08:00:00.000,22.97,22.22,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5701,2025/01/30 07:00:00.000,26.7,17.22,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5709,2025/01/30 06:00:00.000,26.36,13.11,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5717,2025/01/30 05:00:00.000,27.56,13.73,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5725,2025/01/30 04:00:00.000,20.24,14.18,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
5733,2025/01/30 03:00:00.000,31.05,22.47,ELEC_005,electricity,kWh,BAT005,Eco Residence B,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
